Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Southern Asia (FAO),1981,966153000,4763849,,,,,,,,625145300,,238000,0.000246338,0.2463378,56000,5.79618E-05,0.057961835,4940000,0.005113062,5.113062,4939000,0.005112027,5.112027,,,,0,0,0,,,,5.11,13.99999986,24,1.9,1.74
,Southern Asia (FAO),1982,989568000,5079862,,,,,,,,652116900,,256000,0.000258699,0.25869874,76000,7.68012E-05,0.07680119,5254000,0.005309388,5.3093876,5253000,0.005308377,5.308377,,,,0,0,0,,,,5.31,14.54794506,25,1.97,1.81
,Southern Asia (FAO),1983,1013369000,5186965.5,,,,,,,,694760500,,279000,0.000275319,0.27531927,57000,5.6248E-05,0.05624802,5403000,0.00533172,5.33172,5402000,0.005330734,5.3307335,,,,0,0,0,,,,5.33,14.60273958,25,1.98,1.8
,Southern Asia (FAO),1984,1037624000,5305579,,,,,,,,728148400,,235000,0.000226479,0.22647895,55000,5.30057E-05,0.05300571,5480000,0.005281297,5.2812966,5478000,0.005279369,5.279369,,,,0,0,0,,,,5.28,14.46575328,24,1.96,1.77
,Southern Asia (FAO),1985,1062372000,5528052,,,,,,,,763292540,,190000,0.000178845,0.17884508,57000,5.36535E-05,0.053653523,5655000,0.005322994,5.322994,5654000,0.005322053,5.322053,,,,0,0,0,,,,5.32,14.57534232,25,1.96,1.79
,Southern Asia (FAO),1986,1087606000,5785133.5,,,,,,,,838036500,,186000,0.000171018,0.17101782,52000,4.78114E-05,0.04781143,5912000,0.005435792,5.435792,5911000,0.005434873,5.4348726,,,,0,0,0,,,,5.44,14.90410944,25,2,1.8
,Southern Asia (FAO),1987,1113253000,6107934.5,,,,,,,,1000802600,,144000,0.000129351,0.12935065,62000,5.56926E-05,0.055692642,6183000,0.005553993,5.5539934,6182000,0.005553095,5.553095,,,,0,0,0,,,,5.55,15.2054793,25,2.05,1.83
,Southern Asia (FAO),1988,1139168000,6273195,,,,,,,,1039760800,,140000,0.000122897,0.12289672,63000,5.53035E-05,0.05530352,6343000,0.005568099,5.5680987,6342000,0.005567221,5.567221,,,,0,0,0,,,,5.57,15.26027382,25,2.05,1.83
,Southern Asia (FAO),1989,1165168000,6540042.5,,,,,,,,1126939500,,120000,0.000102989,0.10298944,71000,6.09354E-05,0.060935417,6581000,0.005648112,5.6481124,6580000,0.005647254,5.647254,,,,0,0,0,,,,5.65,15.4794519,26,2.08,1.85
,Southern Asia (FAO),1990,1191112000,6788729,,,,,,,,1191526400,,142000,0.000119216,0.119216325,74000,6.21268E-05,0.06212682,6826000,0.005730779,5.7307794,6825000,0.00572994,5.72994,,,,0,0,0,,,,5.73,15.69862998,26,2.11,1.88
,Southern Asia (FAO),1991,1216921000,6350371.5,,,,,,,,1357361000,,133000,0.000109292,0.109292225,91000,7.47789E-05,0.07477889,7114000,0.005845901,5.845901,7113000,0.00584508,5.8450797,,,,0,0,0,,,,5.84,15.99999984,27,2.15,1.92
,Southern Asia (FAO),1992,1242603000,6554509.5,,,,,,,,1473221000,,135000,0.000108643,0.108642904,90000,7.24286E-05,0.0724286,7436000,0.005984212,5.9842123,7434000,0.005982603,5.9826025,,,,0,0,0,,,,5.98,16.38356148,27,2.2,1.95
,Southern Asia (FAO),1993,1268207000,6471213,,,,,,,,1625142500,,156000,0.000123008,0.12300831,114000,8.98907E-05,0.08989069,7795000,0.006146473,6.146473,7793000,0.006144896,6.1448957,,,,0,0,0,,,,6.15,16.8493149,28,2.25,1.98
,Southern Asia (FAO),1994,1293816000,6816030.5,,,,,,,,1771809200,,77000,5.95139E-05,0.059513874,130000,0.000100478,0.10047796,7974000,0.006163164,6.163164,7973000,0.006162391,6.162391,,,,0,0,0,,,,6.16,16.87671216,28,2.26,1.98
,Southern Asia (FAO),1995,1319492000,7101394,,,,,,,,1896118800,,56000,4.24406E-05,0.042440577,172000,0.000130353,0.13035319,8130000,0.006161462,6.161462,8129000,0.006160704,6.1607044,,,,0,0,0,,,,6.16,16.87671216,28,2.26,1.98
,Southern Asia (FAO),1996,1345223000,6695964.5,,,,,,,,1935036800,,112000,8.32576E-05,0.08325757,171000,0.000127116,0.12711647,7988000,0.005938049,5.938049,7986000,0.005936562,5.936562,,,,0,0,0,,,,5.94,16.27397244,27,2.17,1.93
,Southern Asia (FAO),1997,1370943000,7233100.5,,,,,,,,1999990700,,90000,6.56482E-05,0.065648244,192000,0.00014005,0.14004958,8273000,0.006034533,6.0345326,8272000,0.006033803,6.033803,,,,0,0,0,,,,6.03,16.52054778,27,2.21,1.95
,Southern Asia (FAO),1998,1396588000,7534909,,,,,,,,1979418000,,118000,8.44916E-05,0.084491636,170000,0.000121725,0.121725236,8394000,0.006010362,6.0103624,8392000,0.006008931,6.0089305,,,,0,0,0,,,,6.01,16.46575326,27,2.2,1.95
,Southern Asia (FAO),1999,1422060000,7756046,,,,,,,,2115303700,,54000,3.79731E-05,0.03797308,188000,0.000132203,0.13220258,8443000,0.005937161,5.9371614,8441000,0.005935755,5.935755,,,,0,0,0,,,,5.94,16.27397244,26,2.17,1.9
,Southern Asia (FAO),2000,1447286000,8055061.5,,,,,,,,2298185000,,37000,2.55651E-05,0.025565092,312000,0.000215576,0.21557591,8526000,0.005891027,5.8910265,8524000,0.005889644,5.8896444,,,,0,0,0,,,,5.89,16.13698614,26,2.15,1.89
,Southern Asia (FAO),2001,1472264000,8666509,,,,,,,,2442715100,,53000,3.5999E-05,0.03599898,262000,0.000177957,0.17795722,8797000,0.005975151,5.975151,8795000,0.005973793,5.9737926,,,,0,0,0,,,,5.97,16.35616422,26,2.18,1.89
,Southern Asia (FAO),2002,1496983000,9238410,,,,,,,,2611561200,,21000,1.40282E-05,0.014028215,324000,0.000216435,0.21643532,9062000,0.006053509,6.0535087,9060000,0.006052173,6.0521727,,,,1000,6.68E-07,0.00066801,,,,6.05,16.5753423,27,2.2,1.91
,Southern Asia (FAO),2003,1521368000,9701165,,,,,,,,2861002500,,60000,3.94382E-05,0.03943819,395000,0.000259635,0.25963475,9393000,0.006174048,6.1740484,9393000,0.006174048,6.1740484,,,,0,0,0,,,,6.17,16.90410942,27,2.25,1.91
,Southern Asia (FAO),2004,1545326000,10185000,,,,,,,,3016658000,,96000,6.21228E-05,0.06212282,343000,0.00022196,0.22195964,9790000,0.006335233,6.335233,9788000,0.006333939,6.333939,,,,1000,6.47E-07,0.000647113,,,,6.33,17.34246558,27,2.3,1.94
,Southern Asia (FAO),2005,1568804000,10521309,,,,,,,,3200952600,,75000,4.78071E-05,0.04780712,495000,0.000315527,0.315527,9936000,0.006333487,6.333487,9935000,0.00633285,6.3328496,,,,0,0,0,,,,6.33,17.34246558,27,2.31,1.94
,Southern Asia (FAO),2006,1591747000,11248379,,,,,,,,3486926300,,74000,4.64898E-05,0.0464898,538000,0.000337993,0.3379934,10399000,0.006533073,6.5330733,10386000,0.006524907,6.5249065,,,,1000,6.28E-07,0.000628241,,,,6.52,17.86301352,28,2.37,1.98
,Southern Asia (FAO),2007,1614198000,11821942,,,,,,,,3786720500,,165000,0.000102218,0.10221794,543000,0.00033639,0.33638996,10983000,0.006803998,6.803998,10973000,0.006797803,6.797803,,,,2000,1.23901E-06,0.001239005,,,,6.8,18.6301368,29,2.47,2.01
,Southern Asia (FAO),2008,1636348000,12226208,,,,,,,,4037014000,,153000,9.35009E-05,0.093500894,563000,0.000344059,0.34405885,11188000,0.006837177,6.8371766,11179000,0.006831676,6.8316762,,,,1000,6.11E-07,0.000611117,,,,6.83,18.71232858,28,2.47,1.98
,Southern Asia (FAO),2009,1658453000,12875714,,,,,,,,4584304600,,157000,9.46665E-05,0.09466654,650000,0.000391932,0.3919315,11817000,0.007125315,7.125315,11815000,0.007124109,7.124109,,,,2000,1.20594E-06,0.001205943,,,,7.12,19.50684912,29,2.56,2
,Southern Asia (FAO),2010,1735214500,13406129,,,,,,,,4623776000,,360000,0.000207467,0.20746715,865000,0.000498497,0.49849745,11744000,0.006768039,6.7680394,11798000,0.00679916,6.7991596,,,,,,,,,,6.8,18.6301368,28,3.1,1.76
,Southern Asia (FAO),2011,1760527600,14186864,,,,,,,,4785700000,,356000,0.000202212,0.2022121,1148000,0.000652077,0.65207726,11888000,0.006752521,6.7525213,11917000,0.006768994,6.7689936,,,,,,,,,,6.77,18.54794502,28,3.08,1.76
,Southern Asia (FAO),2012,1785310000,14809501,,,,,,,,5193984000,,210000,0.000117627,0.11762663,1170000,0.000655348,0.65534835,11850000,0.006637503,6.637503,11852000,0.006638623,6.638623,,,,,,,,,,6.64,18.19178064,28,3.01,1.73
,Southern Asia (FAO),2013,1809414000,15544689,,,,,,,,5114568700,,186000,0.000102796,0.10279571,1691000,0.000934557,0.9345567,12129000,0.006703275,6.7032753,12132000,0.006704933,6.704933,,,,,,,,,,6.7,18.3561642,28,3.02,1.78
,Southern Asia (FAO),2014,1833255700,16190951,,,,,,,,5599582700,,203000,0.000110732,0.11073197,1685000,0.00091913,0.9191299,13028000,0.007106483,7.106483,13047000,0.007116847,7.116847,,,,0,0,0,0,0,0,7.12,19.50684912,30,3.21,1.89
,Southern Asia (FAO),2015,1856592800,16754508,,,,,,,,5763236000,,226000,0.000121728,0.121728364,1476000,0.000795005,0.7950047,13555000,0.007301009,7.301009,13554000,0.00730047,7.30047,,,,0,0,0,0,0,0,7.3,19.9999998,30,3.3,1.91
,Southern Asia (FAO),2016,1879629200,17163556,,,,,,,,5955308500,,220000,0.000117044,0.117044365,1428000,0.000759724,0.75972435,14160000,0.007533401,7.5334013,14160000,0.007533401,7.5334013,,,,0,0,0,0,0,0,7.53,20.63013678,31,3.41,1.96
,Southern Asia (FAO),2017,1902680400,17857418,,,,,,,,6193284000,,278000,0.00014611,0.14610965,1458000,0.000766287,0.7662873,14983000,0.00787468,7.87468,14982000,0.007874155,7.8741545,,,,0,0,0,0,0,0,7.87,21.56164362,33,3.56,2.04
,Southern Asia (FAO),2018,1925300200,18379264,,,,,,,,6410777600,,256000,0.000132966,0.13296628,1258000,0.000653405,0.65340457,15675000,0.008141588,8.1415875,15671000,0.00813951,8.13951,,,,0,0,0,0,0,0,8.14,22.30136964,33,3.69,2.07
,Southern Asia (FAO),2019,1948009300,18871452,,,,,,,,6621710300,,392000,0.000201231,0.20123106,1261000,0.000647327,0.64732746,16203000,0.008317722,8.317722,16197000,0.008314642,8.314642,,,,0,0,0,0,0,0,8.31,22.76712306,34,3.77,2.09
,Southern Asia (FAO),2020,1969617900,19069836,,,,,,,,7183762400,,131000,6.65104E-05,0.066510365,1054000,0.000535129,0.53512916,17364000,0.008815924,8.815924,17364000,0.008815924,8.815924,,,,0,0,0,4000,2.03085E-06,0.002030851,8.82,24.16438332,34,4.12,1.92
,Southern Asia (FAO),2021,1989452500,19757058,,,,,,,,7415739000,,251000,0.000126165,0.12616537,1130000,0.000567996,0.5679955,16985000,0.008537524,8.537524,16982000,0.008536017,8.536017,,,,0,0,0,4000,2.0106E-06,0.002010603,8.54,23.39726004,33,4,1.86
,Southern Asia (FAO),2022,,20380978,,,,,,,,7655635000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1961,118275000,3253748,,,,,,,,500081630,,146000,0.001234411,1.2344114,138000,0.001166772,1.1667723,3257000,0.02753752,27.53752,3226000,0.027275417,27.275417,3000,2.53646E-05,0.025364616,27000,0.000228282,0.22828154,2000,1.69097E-05,0.016909744,27.27,74.71232802,121,9.36,8.95
,Southern Europe (FAO),1962,119266000,3429661.8,,,,,,,,587201150,,254000,0.002129693,2.1296933,157000,0.001316385,1.3163852,3518000,0.02949709,29.49709,3485000,0.029220399,29.220399,4000,3.35385E-05,0.033538476,27000,0.000226385,0.22638471,2000,1.67692E-05,0.016769238,29.22,80.05479372,130,10.16,9.56
,Southern Europe (FAO),1963,120272000,3563747.2,,,,,,,,684885300,,506000,0.004207131,4.2071305,167000,0.001388519,1.3885193,3888000,0.032326724,32.326724,3853000,0.03203572,32.03572,4000,3.32579E-05,0.033257948,29000,0.00024112,0.24112013,2000,1.6629E-05,0.016628974,32.04,87.78082104,142,11.3,10.36
,Southern Europe (FAO),1964,121264000,3871993.8,,,,,,,,785405000,,441000,0.003636694,3.6366936,209000,0.001723512,1.7235123,4110000,0.033892993,33.892993,4070000,0.033563133,33.563133,4000,3.29859E-05,0.03298588,33000,0.000272134,0.27213353,2000,1.64929E-05,0.01649294,33.56,91.94520456,147,11.75,10.75
,Southern Europe (FAO),1965,122214000,4088607,,,,,,,,893124300,,526000,0.004303926,4.3039257,243000,0.001988316,1.9883155,4381000,0.035846956,35.846956,4337000,0.035486933,35.486933,4000,3.27295E-05,0.032729473,38000,0.00031093,0.31093002,2000,1.63647E-05,0.016364736,35.49,97.23287574,155,12.48,11.24
,Southern Europe (FAO),1966,123115000,4348808.5,,,,,,,,983957500,,632000,0.005133412,5.133412,196000,0.001592008,1.5920075,4781000,0.03883361,38.83361,4743000,0.038524956,38.524956,3000,2.43675E-05,0.024367462,32000,0.00025992,0.2599196,2000,1.6245E-05,0.016244974,38.53,105.5616428,168,13.66,12.12
,Southern Europe (FAO),1967,123976000,4626868,,,,,,,,1027547200,,776000,0.006259276,6.259276,182000,0.001468026,1.4680261,5202000,0.041959733,41.959733,5161000,0.041629024,41.629024,3000,2.41982E-05,0.024198232,35000,0.000282313,0.2823127,2000,1.61322E-05,0.016132155,41.63,114.0547934,181,14.72,13.14
,Southern Europe (FAO),1968,124829000,4931149,,,,,,,,1036165800,,628000,0.005030882,5.030882,162000,0.001297775,1.2977753,5387000,0.043155037,43.155037,5344000,0.042810563,42.810563,3000,2.40329E-05,0.024032877,38000,0.000304416,0.30441643,2000,1.60219E-05,0.016021919,42.81,117.2876701,186,15.09,13.45
,Southern Europe (FAO),1969,125726000,5086561.5,,,,,,,,1101029600,,633000,0.005034758,5.0347582,162000,0.001288516,1.2885163,5561000,0.044231106,44.231106,5516000,0.043873183,43.873183,3000,2.38614E-05,0.023861412,39000,0.000310198,0.31019837,2000,1.59076E-05,0.015907608,43.87,120.1917796,191,15.62,13.77
,Southern Europe (FAO),1970,126690000,5603424.5,,,,,,,,1235143700,,711000,0.005612124,5.612124,161000,0.001270819,1.2708185,6123000,0.04833057,48.33057,6075000,0.047951695,47.951695,3000,2.36798E-05,0.023679848,41000,0.000323625,0.32362458,2000,1.57866E-05,0.015786565,47.95,131.3698617,208,17.08,14.95
,Southern Europe (FAO),1971,127735000,5795101.5,,,,,,,,1216139600,,724000,0.005667985,5.6679845,170000,0.00133088,1.3308803,6410000,0.05018202,50.18202,6353000,0.04973578,49.73578,3000,2.34861E-05,0.023486124,49000,0.000383607,0.38360668,2000,1.56574E-05,0.015657415,49.73,136.246574,216,17.62,15.64
,Southern Europe (FAO),1972,128839000,5853207.5,,,,,,,,1330383500,,891000,0.006915608,6.915608,186000,0.001443662,1.4436622,6556000,0.05088521,50.88521,6501000,0.050458323,50.458323,3000,2.32849E-05,0.023284874,48000,0.000372558,0.372558,2000,1.55233E-05,0.01552325,50.46,138.246574,218,17.89,15.68
,Southern Europe (FAO),1973,129988000,6292121,,,,,,,,1477668200,,1064000,0.008185371,8.185371,147000,0.001130874,1.1308736,7112000,0.054712743,54.712743,7058000,0.05429732,54.29732,4000,3.07721E-05,0.030772073,47000,0.000361572,0.36157185,2000,1.5386E-05,0.015386036,54.29,148.7397245,233,19.25,16.69
,Southern Europe (FAO),1974,131154000,6854595.5,,,,,,,,1551668000,,763000,0.005817588,5.8175884,104000,0.000792961,0.7929609,7418000,0.056559466,56.559466,7359000,0.05610961,56.10961,3000,2.28739E-05,0.022873874,52000,0.00039648,0.39648046,2000,1.52492E-05,0.015249249,56.11,153.7260259,240,19.7,17.27
,Southern Europe (FAO),1975,132315000,6864627.5,,,,,,,,1565645800,,832000,0.006288025,6.2880246,154000,0.001163889,1.1638892,7519000,0.056826513,56.826513,7457000,0.056357935,56.357935,2000,1.51154E-05,0.015115445,56000,0.000423232,0.42323244,2000,1.51154E-05,0.015115445,56.36,154.4109574,238,19.78,17.05
,Southern Europe (FAO),1976,133465000,7117081.5,,,,,,,,1696674700,,954000,0.007147941,7.1479413,158000,0.001183831,1.183831,7990000,0.05986588,59.86588,7926000,0.059386358,59.386358,2000,1.49852E-05,0.014985202,59000,0.000442063,0.44206347,2000,1.49852E-05,0.014985202,59.38,162.6849299,249,20.96,17.71
,Southern Europe (FAO),1977,134601000,7585313,,,,,,,,1794945000,,955000,0.007095044,7.095044,151000,0.001121834,1.1218342,8303000,0.06168602,61.68602,8231000,0.061151106,61.151106,2000,1.48587E-05,0.014858731,65000,0.000482909,0.48290874,3000,2.22881E-05,0.022288095,61.15,167.5342449,258,21.56,18.38
,Southern Europe (FAO),1978,135696000,7918073.5,,,,,,,,1795854600,,1064000,0.007841056,7.841056,194000,0.001429666,1.4296663,8794000,0.064806625,64.806625,8714000,0.064217076,64.217076,3000,2.21082E-05,0.022108243,72000,0.000530598,0.5305978,3000,2.21082E-05,0.022108243,64.22,175.9452037,269,22.41,19.24
,Southern Europe (FAO),1979,136714000,8220715,,,,,,,,1818451100,,1158000,0.008470237,8.470237,186000,0.001360504,1.3605044,9060000,0.06626973,66.26973,8983000,0.065706514,65.706514,4000,2.92582E-05,0.029258159,68000,0.000497389,0.4973887,3000,2.19436E-05,0.021943619,65.71,180.0273955,277,22.87,19.85
,Southern Europe (FAO),1980,137626000,8674345,,,,,,,,1869934300,,1069000,0.007767428,7.7674277,255000,0.001852848,1.8528475,9436000,0.06856263,68.56263,9360000,0.068010405,68.010405,3000,2.17982E-05,0.021798207,68000,0.000494093,0.4940927,3000,2.17982E-05,0.021798207,68.01,186.3287653,289,23.58,20.9
,Southern Europe (FAO),1981,138424000,8885231,,,,,,,,1967107800,,948000,0.006848523,6.8485234,245000,0.001769924,1.7699243,9692000,0.07001676,70.01676,9619000,0.0694894,69.4894,1000,7.22418E-06,0.007224181,66000,0.000476796,0.47679592,3000,2.16725E-05,0.021672542,69.49,190.3835597,294,24.03,21.25
,Southern Europe (FAO),1982,139113000,9031162,,,,,,,,1964571500,,1156000,0.008309791,8.309791,271000,0.001948057,1.9480566,9870000,0.07094952,70.94952,9793000,0.070396006,70.396006,3000,2.15652E-05,0.021565202,69000,0.000496,0.49599964,3000,2.15652E-05,0.021565202,70.4,192.8767104,298,24.26,21.58
,Southern Europe (FAO),1983,139707000,9158800,,,,,,,,1956055000,,1248000,0.008932981,8.932981,284000,0.002032826,2.032826,10059000,0.07200069,72.00069,9981000,0.07144237,71.44237,1000,7.15784E-06,0.007157837,71000,0.000508207,0.5082065,4000,2.86314E-05,0.02863135,71.45,195.7534227,305,24.62,22.12
,Southern Europe (FAO),1984,140230000,9329723,,,,,,,,1929690000,,1193000,0.008507452,8.507452,337000,0.002403195,2.4031948,10241000,0.073030025,73.030025,10163000,0.072473794,72.473794,2000,1.42623E-05,0.014262283,70000,0.00049918,0.49917994,3000,2.13934E-05,0.021393425,72.48,198.5753405,309,24.79,22.53
,Southern Europe (FAO),1985,140700000,9176922,,,,,,,,1927274400,,1442000,0.010248756,10.248756,370000,0.002629709,2.6297085,10166000,0.07225302,72.25302,10089000,0.07170576,71.70576,2000,1.42146E-05,0.014214641,69000,0.000490405,0.49040513,3000,2.1322E-05,0.021321961,71.71,196.4657515,307,24.66,22.32
,Southern Europe (FAO),1986,141124000,9129403,,,,,,,,1911603200,,1546000,0.010954905,10.954905,307000,0.002175392,2.175392,10342000,0.07328307,73.28307,10265000,0.07273745,72.73745,2000,1.41719E-05,0.014171934,70000,0.000496018,0.4960177,3000,2.12579E-05,0.021257902,72.74,199.2876692,313,25.07,22.83
,Southern Europe (FAO),1987,141500000,9518138,,,,,,,,2010808200,,1608000,0.011363958,11.363958,313000,0.002212014,2.212014,10793000,0.07627562,76.27562,10715000,0.07572438,75.72438,2000,1.41343E-05,0.014134275,69000,0.000487633,0.4876325,4000,2.82686E-05,0.02826855,75.73,207.47945,326,26.02,23.77
,Southern Europe (FAO),1988,141834000,9804530,,,,,,,,2042077200,,1604000,0.011308995,11.308995,352000,0.002481774,2.4817744,11143000,0.078563675,78.563675,11068000,0.078034885,78.034885,2000,1.4101E-05,0.014100991,70000,0.000493535,0.4935347,4000,2.8202E-05,0.028201983,78.03,213.7808198,335,26.72,24.5
,Southern Europe (FAO),1989,142134000,9777677,,,,,,,,1976178700,,1852000,0.013029957,13.029957,368000,0.002589106,2.589106,11277000,0.07934062,79.34062,11202000,0.07881295,78.81295,1000,7.03561E-06,0.007035614,71000,0.000499529,0.4995286,4000,2.81425E-05,0.028142456,78.81,215.9178061,339,26.93,24.86
,Southern Europe (FAO),1990,142414000,10110062,,,,,,,,1979570000,,1922000,0.013495864,13.495864,371000,0.002605081,2.605081,11644000,0.08176162,81.76162,11565000,0.0812069,81.2069,2000,1.40436E-05,0.014043563,71000,0.000498547,0.4985465,4000,2.80871E-05,0.028087126,81.2,222.4657512,351,27.71,25.76
,Southern Europe (FAO),1991,142681000,9900807,,,,,,,,1865411500,,1919000,0.013449583,13.449583,456000,0.003195941,3.1959405,11556000,0.080991864,80.991864,11482000,0.08047322,80.47322,2000,1.40173E-05,0.014017283,71000,0.000497614,0.49761357,4000,2.80346E-05,0.028034567,80.47,220.4657512,349,27.58,25.6
,Southern Europe (FAO),1992,143466000,10028354,,,,,,,,1770259100,,2078000,0.014484268,14.484268,623000,0.004342492,4.342492,11658000,0.08125967,81.25967,11593000,0.080806606,80.806606,2000,1.39406E-05,0.013940586,56000,0.000390336,0.39033638,4000,2.78812E-05,0.027881171,80.81,221.3972581,357,27.64,26.48
,Southern Europe (FAO),1993,143610000,10151620,,,,,,,,1749759200,,2031000,0.01414247,14.1424695,544000,0.003788037,3.788037,11883000,0.08274493,82.74493,11819000,0.082299285,82.299285,2000,1.39266E-05,0.013926607,54000,0.000376018,0.37601838,4000,2.78532E-05,0.027853213,82.3,225.4794498,361,27.99,26.7
,Southern Europe (FAO),1994,143746000,10201781,,,,,,,,1759762600,,2152000,0.014970851,14.970851,587000,0.004083592,4.083592,12018000,0.0836058,83.6058,11954000,0.08316057,83.16057,2000,1.39134E-05,0.013913431,55000,0.000382619,0.38261936,4000,2.78269E-05,0.027826862,83.16,227.8356142,365,28.28,27.1
,Southern Europe (FAO),1995,143900000,10438880,,,,,,,,1813424100,,2047000,0.014225156,14.225156,610000,0.004239055,4.239055,12071000,0.08388464,83.88464,12005000,0.08342599,83.42599,1000,6.94927E-06,0.00694927,57000,0.000396108,0.3961084,4000,2.77971E-05,0.027797081,83.43,228.5753402,366,28.29,27.21
,Southern Europe (FAO),1996,144064000,10759413,,,,,,,,1826152200,,2186000,0.015173811,15.173811,824000,0.00571968,5.7196803,12377000,0.0859132,85.9132,12307000,0.08542731,85.42731,1000,6.94136E-06,0.00694136,59000,0.00040954,0.4095402,4000,2.77654E-05,0.027765438,85.43,234.0547922,373,28.84,27.63
,Southern Europe (FAO),1997,144253000,10766121,,,,,,,,1744602800,,2222000,0.015403492,15.403492,939000,0.006509397,6.5093967,12251000,0.08492718,84.92718,12174000,0.08439339,84.39339,1000,6.93227E-06,0.006932265,58000,0.000402071,0.40207137,4000,2.77291E-05,0.02772906,84.39,231.2054771,367,28.45,27.22
,Southern Europe (FAO),1998,144510000,11329547,,,,,,,,1843382900,,2424000,0.016773926,16.773926,952000,0.00658778,6.5877796,12966000,0.08972389,89.72389,12887000,0.08917722,89.17722,1000,6.91994E-06,0.006919936,59000,0.000408276,0.40827625,4000,2.76797E-05,0.027679745,89.18,244.3287647,386,29.91,28.65
